contract_code,expiry_date,trading_date,trading_day_relative,M1M2_daily,M1M2_close,c1_contract,c1_volume,c2_volume,low_c1_volume,price_source,covid_negative_price
CLN21,2021-06-22,2021-06-11,-11,0.238635775166163,0.280723545624999,CLN1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-12,-10,0.295000000000002,,,,,FALSE,regime_labels_daily,FALSE
CLN21,2021-06-22,2021-06-13,-9,0.411428571428559,,,,,FALSE,regime_labels_daily,FALSE
CLN21,2021-06-22,2021-06-14,-8,0.348177426918428,0.343965179375,CLN1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-15,-7,0.268349196012085,0.258413865625001,CLN1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-16,-6,0.246659814229607,0.2149062875,CLN1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-17,-5,0.208393561419939,0.24022608375,CLN1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-18,-4,0.297705603111782,0.343568139999998,CLN1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-19,-3,0.69558823529411,,,,,FALSE,regime_labels_daily,FALSE
CLN21,2021-06-22,2021-06-20,-2,0.69558823529411,,,,,FALSE,regime_labels_daily,FALSE
CLN21,2021-06-22,2021-06-21,-1,0.374505250453172,0.4336370725,CLN1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-22,0,0.483087555740181,0.504405896875,CLN1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-23,1,0.813856721661631,0.841612446874999,CLQ1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-24,2,0.707990924048338,0.684611859375,CLQ1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-25,3,0.693106666314199,0.777517123125002,CLQ1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-26,4,0.666666666666671,,,,,FALSE,regime_labels_daily,FALSE
CLN21,2021-06-22,2021-06-27,5,0.666666666666671,,,,,FALSE,regime_labels_daily,FALSE
CLN21,2021-06-22,2021-06-28,6,0.739270924441087,0.716460035625,CLQ1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-29,7,0.706697720755287,0.735581134374999,CLQ1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-06-30,8,0.72134044755287,0.68889380875,CLQ1,331,,FALSE,CL_data_TWAP,FALSE
CLN21,2021-06-22,2021-07-01,9,0.850106759033233,0.867466525,CLQ1,331,,FALSE,CL_data_TWAP,FALSE
