product,tier,spread,estimator,feature,weight,metric
CL,old_t1_baseline,m1m2,OLS,(Intercept),0.039831,OLS
CL,old_t1_baseline,m1m2,OLS,surprise_z,0.054357,OLS
CL,old_t1_baseline,m2m3,OLS,(Intercept),0.045932,OLS
CL,old_t1_baseline,m2m3,OLS,surprise_z,0.043247,OLS
CL,old_t1_baseline,m1m6,OLS,(Intercept),0.180356,OLS
CL,old_t1_baseline,m1m6,OLS,surprise_z,0.155784,OLS
CL,old_t1_baseline,fly123,OLS,(Intercept),-0.006101,OLS
CL,old_t1_baseline,fly123,OLS,surprise_z,0.01111,OLS
CL,old_t2_physical,m1m2,OLS,(Intercept),0.040256,OLS
CL,old_t2_physical,m1m2,OLS,surprise_z,0.060281,OLS
CL,old_t2_physical,m1m2,OLS,cushing_stocks_chg_z,,OLS
CL,old_t2_physical,m1m2,OLS,refinery_util_dev,,OLS
CL,old_t2_physical,m1m2,OLS,crude_prod_chg_z,,OLS
CL,old_t2_physical,m1m2,OLS,crude_net_exports_z,0.031545,OLS
CL,old_t2_physical,m1m2,OLS,sx_cushing,,OLS
CL,old_t2_physical,m1m2,OLS,sx_util,,OLS
CL,old_t2_physical,m2m3,OLS,(Intercept),0.046149,OLS
CL,old_t2_physical,m2m3,OLS,surprise_z,0.046268,OLS
CL,old_t2_physical,m2m3,OLS,cushing_stocks_chg_z,,OLS
CL,old_t2_physical,m2m3,OLS,refinery_util_dev,,OLS
CL,old_t2_physical,m2m3,OLS,crude_prod_chg_z,,OLS
CL,old_t2_physical,m2m3,OLS,crude_net_exports_z,0.01609,OLS
CL,old_t2_physical,m2m3,OLS,sx_cushing,,OLS
CL,old_t2_physical,m2m3,OLS,sx_util,,OLS
CL,old_t2_physical,m1m6,OLS,(Intercept),0.180477,OLS
CL,old_t2_physical,m1m6,OLS,surprise_z,0.157472,OLS
CL,old_t2_physical,m1m6,OLS,cushing_stocks_chg_z,,OLS
CL,old_t2_physical,m1m6,OLS,refinery_util_dev,,OLS
CL,old_t2_physical,m1m6,OLS,crude_prod_chg_z,,OLS
CL,old_t2_physical,m1m6,OLS,crude_net_exports_z,0.008992,OLS
CL,old_t2_physical,m1m6,OLS,sx_cushing,,OLS
CL,old_t2_physical,m1m6,OLS,sx_util,,OLS
CL,old_t2_physical,fly123,OLS,(Intercept),-0.005893,OLS
CL,old_t2_physical,fly123,OLS,surprise_z,0.014012,OLS
CL,old_t2_physical,fly123,OLS,cushing_stocks_chg_z,,OLS
CL,old_t2_physical,fly123,OLS,refinery_util_dev,,OLS
CL,old_t2_physical,fly123,OLS,crude_prod_chg_z,,OLS
CL,old_t2_physical,fly123,OLS,crude_net_exports_z,0.015455,OLS
CL,old_t2_physical,fly123,OLS,sx_cushing,,OLS
CL,old_t2_physical,fly123,OLS,sx_util,,OLS
CL,old_t3_full,m1m2,Lasso,(Intercept),0.040252,alpha=1
CL,old_t3_full,m1m2,Lasso,surprise_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,refinery_util_dev,0,alpha=1
CL,old_t3_full,m1m2,Lasso,crude_prod_chg_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,crude_net_exports_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,rig_chg_wow_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,td3c_z52,0,alpha=1
CL,old_t3_full,m1m2,Lasso,td3c_wow_ws_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,td3c_storage_cost_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,bdi_z52,0,alpha=1
CL,old_t3_full,m1m2,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,cdd_us_ne,0,alpha=1
CL,old_t3_full,m1m2,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,old_t3_full,m1m2,Lasso,driving_season,0,alpha=1
CL,old_t3_full,m1m2,Lasso,heating_season,0,alpha=1
CL,old_t3_full,m1m2,Lasso,turnaround_season,0,alpha=1
CL,old_t3_full,m1m2,Lasso,sin_ann,0,alpha=1
CL,old_t3_full,m1m2,Lasso,cos_ann,0,alpha=1
CL,old_t3_full,m1m2,Lasso,sx_cushing,0,alpha=1
CL,old_t3_full,m1m2,Lasso,sx_util,0,alpha=1
CL,old_t3_full,m1m2,Lasso,sx_td3c,0,alpha=1
CL,old_t3_full,m1m2,Lasso,sx_cftc,0,alpha=1
CL,old_t3_full,m1m2,Lasso,sx_5yr_dev,0,alpha=1
CL,old_t3_full,m2m3,Lasso,(Intercept),0.046268,alpha=1
CL,old_t3_full,m2m3,Lasso,surprise_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,refinery_util_dev,0,alpha=1
CL,old_t3_full,m2m3,Lasso,crude_prod_chg_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,crude_net_exports_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,rig_chg_wow_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,td3c_z52,0,alpha=1
CL,old_t3_full,m2m3,Lasso,td3c_wow_ws_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,td3c_storage_cost_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,bdi_z52,0,alpha=1
CL,old_t3_full,m2m3,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,cdd_us_ne,0,alpha=1
CL,old_t3_full,m2m3,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,old_t3_full,m2m3,Lasso,driving_season,0,alpha=1
CL,old_t3_full,m2m3,Lasso,heating_season,0,alpha=1
CL,old_t3_full,m2m3,Lasso,turnaround_season,0,alpha=1
CL,old_t3_full,m2m3,Lasso,sin_ann,0,alpha=1
CL,old_t3_full,m2m3,Lasso,cos_ann,0,alpha=1
CL,old_t3_full,m2m3,Lasso,sx_cushing,0,alpha=1
CL,old_t3_full,m2m3,Lasso,sx_util,0,alpha=1
CL,old_t3_full,m2m3,Lasso,sx_td3c,0,alpha=1
CL,old_t3_full,m2m3,Lasso,sx_cftc,0,alpha=1
CL,old_t3_full,m2m3,Lasso,sx_5yr_dev,0,alpha=1
CL,old_t3_full,m1m6,Lasso,(Intercept),0.181563,alpha=1
CL,old_t3_full,m1m6,Lasso,surprise_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,refinery_util_dev,0,alpha=1
CL,old_t3_full,m1m6,Lasso,crude_prod_chg_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,crude_net_exports_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,rig_chg_wow_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,td3c_z52,0,alpha=1
CL,old_t3_full,m1m6,Lasso,td3c_wow_ws_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,td3c_storage_cost_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,bdi_z52,0,alpha=1
CL,old_t3_full,m1m6,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,cdd_us_ne,0,alpha=1
CL,old_t3_full,m1m6,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,old_t3_full,m1m6,Lasso,driving_season,0,alpha=1
CL,old_t3_full,m1m6,Lasso,heating_season,0,alpha=1
CL,old_t3_full,m1m6,Lasso,turnaround_season,0,alpha=1
CL,old_t3_full,m1m6,Lasso,sin_ann,0,alpha=1
CL,old_t3_full,m1m6,Lasso,cos_ann,0,alpha=1
CL,old_t3_full,m1m6,Lasso,sx_cushing,0,alpha=1
CL,old_t3_full,m1m6,Lasso,sx_util,0,alpha=1
CL,old_t3_full,m1m6,Lasso,sx_td3c,0,alpha=1
CL,old_t3_full,m1m6,Lasso,sx_cftc,0,alpha=1
CL,old_t3_full,m1m6,Lasso,sx_5yr_dev,0,alpha=1
CL,old_t3_full,fly123,Lasso,(Intercept),-0.006015,alpha=1
CL,old_t3_full,fly123,Lasso,surprise_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,refinery_util_dev,0,alpha=1
CL,old_t3_full,fly123,Lasso,crude_prod_chg_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,crude_net_exports_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,rig_chg_wow_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,td3c_z52,0,alpha=1
CL,old_t3_full,fly123,Lasso,td3c_wow_ws_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,td3c_storage_cost_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,bdi_z52,0,alpha=1
CL,old_t3_full,fly123,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,cdd_us_ne,0,alpha=1
CL,old_t3_full,fly123,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,old_t3_full,fly123,Lasso,driving_season,0,alpha=1
CL,old_t3_full,fly123,Lasso,heating_season,0,alpha=1
CL,old_t3_full,fly123,Lasso,turnaround_season,0,alpha=1
CL,old_t3_full,fly123,Lasso,sin_ann,0,alpha=1
CL,old_t3_full,fly123,Lasso,cos_ann,0,alpha=1
CL,old_t3_full,fly123,Lasso,sx_cushing,0,alpha=1
CL,old_t3_full,fly123,Lasso,sx_util,0,alpha=1
CL,old_t3_full,fly123,Lasso,sx_td3c,0,alpha=1
CL,old_t3_full,fly123,Lasso,sx_cftc,0,alpha=1
CL,old_t3_full,fly123,Lasso,sx_5yr_dev,0,alpha=1
CL,sfm_t1_eia_only,m1m2,OLS,(Intercept),0.039831,OLS
CL,sfm_t1_eia_only,m1m2,OLS,surprise_z,0.054357,OLS
CL,sfm_t1_eia_only,m2m3,OLS,(Intercept),0.045932,OLS
CL,sfm_t1_eia_only,m2m3,OLS,surprise_z,0.043247,OLS
CL,sfm_t1_eia_only,m1m6,OLS,(Intercept),0.180356,OLS
CL,sfm_t1_eia_only,m1m6,OLS,surprise_z,0.155784,OLS
CL,sfm_t1_eia_only,fly123,OLS,(Intercept),-0.006101,OLS
CL,sfm_t1_eia_only,fly123,OLS,surprise_z,0.01111,OLS
CL,sfm_t2_eia_full,m1m2,OLS,(Intercept),0.040256,OLS
CL,sfm_t2_eia_full,m1m2,OLS,surprise_z,0.060281,OLS
CL,sfm_t2_eia_full,m1m2,OLS,cushing_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,m1m2,OLS,gasoline_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,m1m2,OLS,distillate_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,m1m2,OLS,crude_prod_chg_z,,OLS
CL,sfm_t2_eia_full,m1m2,OLS,crude_net_exports_z,0.031545,OLS
CL,sfm_t2_eia_full,m2m3,OLS,(Intercept),0.046149,OLS
CL,sfm_t2_eia_full,m2m3,OLS,surprise_z,0.046268,OLS
CL,sfm_t2_eia_full,m2m3,OLS,cushing_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,m2m3,OLS,gasoline_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,m2m3,OLS,distillate_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,m2m3,OLS,crude_prod_chg_z,,OLS
CL,sfm_t2_eia_full,m2m3,OLS,crude_net_exports_z,0.01609,OLS
CL,sfm_t2_eia_full,m1m6,OLS,(Intercept),0.180477,OLS
CL,sfm_t2_eia_full,m1m6,OLS,surprise_z,0.157472,OLS
CL,sfm_t2_eia_full,m1m6,OLS,cushing_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,m1m6,OLS,gasoline_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,m1m6,OLS,distillate_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,m1m6,OLS,crude_prod_chg_z,,OLS
CL,sfm_t2_eia_full,m1m6,OLS,crude_net_exports_z,0.008992,OLS
CL,sfm_t2_eia_full,fly123,OLS,(Intercept),-0.005893,OLS
CL,sfm_t2_eia_full,fly123,OLS,surprise_z,0.014012,OLS
CL,sfm_t2_eia_full,fly123,OLS,cushing_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,fly123,OLS,gasoline_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,fly123,OLS,distillate_stocks_chg_z,,OLS
CL,sfm_t2_eia_full,fly123,OLS,crude_prod_chg_z,,OLS
CL,sfm_t2_eia_full,fly123,OLS,crude_net_exports_z,0.015455,OLS
CL,sfm_t3_structural,m1m2,Lasso,(Intercept),0.040252,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,td3c_z52,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,bdi_z52,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,dxy_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,sofr_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,sin_ann,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,cos_ann,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,driving_season,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,heating_season,0,alpha=1
CL,sfm_t3_structural,m1m2,Lasso,turnaround_season,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,(Intercept),0.046268,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,td3c_z52,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,bdi_z52,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,dxy_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,sofr_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,sin_ann,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,cos_ann,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,driving_season,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,heating_season,0,alpha=1
CL,sfm_t3_structural,m2m3,Lasso,turnaround_season,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,(Intercept),0.181563,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,td3c_z52,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,bdi_z52,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,dxy_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,sofr_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,sin_ann,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,cos_ann,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,driving_season,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,heating_season,0,alpha=1
CL,sfm_t3_structural,m1m6,Lasso,turnaround_season,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,(Intercept),-0.006015,alpha=1
CL,sfm_t3_structural,fly123,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,td3c_z52,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,bdi_z52,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,dxy_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,sofr_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,sin_ann,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,cos_ann,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,driving_season,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,heating_season,0,alpha=1
CL,sfm_t3_structural,fly123,Lasso,turnaround_season,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,(Intercept),0.040252,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,surprise_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,crude_prod_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,crude_net_exports_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,td3c_z52,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,bdi_z52,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,dxy_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,sofr_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,sin_ann,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,cos_ann,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,driving_season,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,heating_season,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,turnaround_season,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,sx_cushing,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,sx_td3c,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,sx_cftc,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,sx_5yr_dev,0,alpha=1
CL,sfm_t4_combined,m1m2,Lasso,sx_util,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,(Intercept),0.046268,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,surprise_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,crude_prod_chg_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,crude_net_exports_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,td3c_z52,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,bdi_z52,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,dxy_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,sofr_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,sin_ann,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,cos_ann,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,driving_season,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,heating_season,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,turnaround_season,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,sx_cushing,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,sx_td3c,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,sx_cftc,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,sx_5yr_dev,0,alpha=1
CL,sfm_t4_combined,m2m3,Lasso,sx_util,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,(Intercept),0.181563,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,surprise_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,cushing_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,gasoline_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,distillate_stocks_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,crude_prod_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,crude_net_exports_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,crude_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,cushing_stocks_5yr_dev_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,cftc_net_mm_zscore,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,cftc_mm_net_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,td3c_z52,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,td3c_wow_ws_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,bdi_z52,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,dxy_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,dxy_4wk_chg_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,sofr_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,opec_prod_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,rig_chg_wow_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,refinery_util_dev,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,hdd_dev_5yr_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,cdd_us_ne,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,gasoil_crack_dev_z,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,sin_ann,0,alpha=1
CL,sfm_t4_combined,m1m6,Lasso,cos_ann,0,alpha=1
