product,regime,tier,spread_target,estimator,n_events,r2_insample,r2_cv,rmse_bbl,hit_rate,hit_sig,n_sig,coef_intercept,coef_surprise_z,coef_cushing_stocks_chg_z,coef_gasoline_stocks_chg_z,coef_distillate_stocks_chg_z,coef_crude_prod_chg_z,coef_crude_net_exports_z,coef_crude_stocks_5yr_dev_z,coef_cushing_stocks_5yr_dev_z,coef_cftc_net_mm_zscore,coef_cftc_mm_net_chg_z,coef_td3c_z52,coef_td3c_wow_ws_z,coef_bdi_z52,coef_dxy_z,coef_dxy_4wk_chg_z,coef_sofr_z,coef_opec_prod_z,coef_rig_chg_wow_z,coef_refinery_util_dev,coef_hdd_dev_5yr_z,coef_cdd_us_ne,coef_gasoil_crack_dev_z,coef_sin_ann,coef_cos_ann,coef_driving_season,coef_heating_season,coef_turnaround_season,coef_sx_cushing,coef_sx_td3c,coef_sx_cftc,coef_sx_5yr_dev,coef_sx_util
LGO,Easing-Backwardation,sfm_t1_eia_only,m1m2,OLS,35,0.0053,-0.0248,0.4674,0.4571,0.4643,28,0.0137817255759953,-0.02891352917286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t1_eia_only,m2m3,OLS,35,0.0066,-0.0235,0.3547,0.4286,0.4286,28,0.0278298791206922,-0.0244445612984023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t1_eia_only,m1m6,OLS,35,0.0369,0.0077,1.0829,0.4286,0.4643,28,0.153297403122903,-0.178950537710507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t1_eia_only,fly123,OLS,35,1e-04,-0.0302,0.4344,0.6,0.5357,28,-0.0140481535446969,-0.00446896787445772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t1_eia_only,fly136,OLS,35,0.0142,-0.0157,0.713,0.5429,0.5714,28,-0.0700741937295284,0.0722343567679827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t2_eia_full,m1m2,Ridge,35,4e-04,-0.1149,0.4685,0.4857,0.5357,28,0.00395943014959917,-0.000203703479224385,0,0,0,0,-0.000574638956641475,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t2_eia_full,m2m3,Ridge,35,6e-04,-0.0743,0.3558,0.4571,0.4643,28,0.0195179481465395,-0.000122927785849016,0,0,0,0,-0.000526905577226404,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t2_eia_full,m1m6,Ridge,35,5e-04,-0.076,1.1032,0.4857,0.5357,28,0.0917635935385576,-0.00092660531991628,0,0,0,0,-0.000785841626859189,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t2_eia_full,fly123,Ridge,35,1e-04,-0.108,0.4344,0.6,0.5357,28,-0.0156802805193738,-0.000103211111455033,0,0,0,0,0.000525435887531401,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t2_eia_full,fly136,Ridge,35,0.0012,-0.0672,0.7177,0.5429,0.5714,28,-0.0448453808210982,0.00055687827048657,0,0,0,0,-0.00169043831316277,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Easing-Backwardation,sfm_t3_structural_only,m1m2,Ridge,35,0.0021,-0.1152,0.4681,0.4857,0.4857,35,0.00420533481439955,,,,,,,4.74317724087862e-05,5.58509803535698e-09,-0.000256037412933418,0,0.00014357652828645,1.3042038522346e-05,0,0.000349373629403452,5.13828134165415e-05,-0.00095176479839554,4.00569958762476e-05,0,0,0.000657668187064632,-1.89947378382284e-05,0.000284897357981782,-0.000569733679543362,0.000307557482171339,-0.000191412245010537,0.000569872766154832,0.00037329460017867,,,,,
LGO,Easing-Backwardation,sfm_t3_structural_only,m2m3,Ridge,35,0.2926,0.0332,0.2993,0.7429,0.7429,35,-0.0140353073329112,,,,,,,-0.0414011445646759,-0.023226483466383,-0.000230670822291408,0,0.0172571887088746,-0.0230500015202117,0,-0.031412831064088,0.0126973326075742,0.0766104728685983,-0.0945478088826664,0,0,0.0336630056367825,-0.00268363340519538,0.0425488521186913,-0.0484446432622983,0.00850704907614159,0.0144609001785597,0.00344352914201193,-0.0240434689038569,,,,,
LGO,Easing-Backwardation,sfm_t3_structural_only,m1m6,Ridge,35,0.4007,0.0112,0.8543,0.6286,0.6286,35,-0.0164556885992315,,,,,,,-0.141505244381105,-0.0504059680130774,0.010412756434971,0,0.10022832376647,-0.0647268180588823,0,0.00104647223605267,0.0476142701531644,0.251194057813206,-0.283086764094853,0,0,0.220401152509816,-0.0130365003514747,0.252524080739996,-0.32987504022692,0.00192204414008713,0.0968532932227035,0.0561312388986121,0.0471096751008195,,,,,
LGO,Easing-Backwardation,sfm_t3_structural_only,fly123,Ridge,35,0.1967,-0.0129,0.3894,0.7429,0.7429,35,0.0320790083270255,,,,,,,0.0236128915792798,0.00937728152715172,-0.0106001129581368,0,0.000367883634648586,0.0135524627562347,0,0.0355120309630594,-0.00765117865598068,-0.105256625968706,0.054467451010848,0,0,0.0168999987291532,0.000429702397859666,-0.0133700586634767,-0.00102571789151176,0.0123732261432187,-0.0194320198569077,0.0278967900149662,0.0427278559180044,,,,,
LGO,Easing-Backwardation,sfm_t3_structural_only,fly136,Ridge,35,0.0035,-0.0985,0.7169,0.5429,0.5429,35,-0.0435998624558643,,,,,,,0.000245009386973691,-0.000543968092702433,-0.000690402605263146,0,0.000187460613174727,0.000571331334010831,0,-0.000365329223785773,-0.000397657532973826,-0.0027249933690936,0.000219518233870328,0,0,0.000183677156117233,-0.000103388277242947,-0.000705628204552653,0.000490844610571103,0.00149108791072343,-0.00181502562909404,0.00167347467691778,0.00111091403052929,,,,,
LGO,Easing-Backwardation,sfm_t4_combined,m1m2,Ridge,35,0.0024,-0.0952,0.4681,0.4857,0.5357,28,0.00431712258559972,-0.000113471698634916,0,0,0,0,-0.000319841972598233,4.89387695886287e-05,9.12789236417059e-07,-0.000255667113287857,0,0.000142978123370027,1.19787862310231e-05,0,0.00035058212963162,5.1751429779069e-05,-0.000951349807849405,3.99530446073154e-05,0,0,0.000657659880974656,-1.90308251796618e-05,0.000284449433813617,-0.000569873424408585,0.000308238454668851,-0.00019260422852871,0.000570893630777869,0.000374086888545884,0,7.18931803167649e-05,-0.000100755629138701,0.000120546972506943,0
LGO,Easing-Backwardation,sfm_t4_combined,m2m3,Ridge,35,0.2672,-0.0301,0.3046,0.7143,0.6786,28,-0.00670613861559186,-0.000794003536674461,0,0,0,0,-0.0225442462779178,-0.0329245937606283,-0.016106478340331,0.000219770374839869,0,0.0110923085286291,-0.0253742218671961,0,-0.0207290350561358,0.0102860087268764,0.0616365300983297,-0.0730876926155632,0,0,0.0282810009510073,-0.00183435697202665,0.0327342226884766,-0.0373768622221164,0.00219042839804505,0.0158446960891811,-0.00227845734927655,-0.0186944873019268,0,0.00407006040952342,-0.00970779630637194,0.00274694811771777,0
LGO,Easing-Backwardation,sfm_t4_combined,m1m6,Ridge,35,0.2781,-0.0868,0.9376,0.5714,0.5714,28,0.0216071968863743,-0.0240476422155184,0,0,0,0,-0.0357327849603842,-0.0753438005323149,-0.0238194558658212,-0.000255895877635362,0,0.0397796261026093,-0.0683175789413797,0,0.0146486300561102,0.0407887989407748,0.14160769044744,-0.150742560090156,0,0,0.12990757055492,-0.00504542957164882,0.139815485551458,-0.167963842301493,-0.00235973829617512,0.0613520569311918,0.0262040263421179,0.000190703880716447,0,0.0201960911018825,-0.0181511921921377,0.0428808494498716,0
LGO,Easing-Backwardation,sfm_t4_combined,fly123,Ridge,35,0.1756,-0.0397,0.3945,0.7429,0.7143,28,0.0286698104529195,-0.00471146202811769,0,0,0,0,-0.00233233509125598,0.0228606008775744,0.00909300338594852,-0.00876793403394122,0,0.000141481796818402,0.0129589523407189,0,0.0297073242456569,-0.00589952933048024,-0.0853473881116666,0.0462656792119304,0,0,0.0133174000008019,0.00018855700223913,-0.0107459793325486,-0.001000469096443,0.0126748127759642,-0.0199790952913471,0.0263840443452016,0.0360611709673758,0,3.79798651145389e-05,0.000523676801873352,0.00275086707334689,0
LGO,Easing-Backwardation,sfm_t4_combined,fly136,Ridge,35,0.0184,-0.0532,0.7115,0.5429,0.5714,28,-0.0397420646310012,0.00145580962725493,0,0,0,0,-0.00514583936154518,0.000661604691300359,-0.00191483613898248,-0.00236655856292481,0,0.000654304039160363,0.0017348695458177,0,-0.00129840773886468,-0.00137428371143272,-0.00962967917908722,0.000491913086527258,0,0,0.00081251130695266,-0.000334048932949432,-0.00248168227219071,0.00162340430872585,0.00495182517616856,-0.00596250672186445,0.00547237158362523,0.00370631315902658,0,-1.26098653501025e-05,-0.00232947161868757,-0.00287993237062958,0
LGO,Stable-Elevated,sfm_t1_eia_only,m1m2,OLS,73,0.0357,0.0221,0.6611,0.589,0.6,70,0.0415109926300033,-0.118285528834642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t1_eia_only,m2m3,OLS,73,0.042,0.0285,0.4733,0.5616,0.5571,70,0.097497886358411,-0.0921464848403498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t1_eia_only,m1m6,OLS,73,0.0272,0.0135,1.5726,0.5616,0.5571,70,0.0995487952132039,-0.244634350770852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t1_eia_only,fly123,OLS,73,0.0024,-0.0116,0.5693,0.5342,0.5286,70,-0.0559868937284079,-0.0261390439942918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t1_eia_only,fly136,OLS,73,0.048,0.0346,0.8435,0.5342,0.5286,70,0.178468962763624,-0.176229676579132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t2_eia_full,m1m2,OLS,73,,,,,,70,-0.0183997167756916,-0.218333550806264,,,,,0.238696979877955,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t2_eia_full,m2m3,OLS,73,,,,,,70,0.0784805597593673,-0.123904511548706,,,,,0.0757690648228733,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t2_eia_full,m1m6,OLS,73,,,,,,70,-0.0762994370050975,-0.538292495953409,,,,,0.700616673776122,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t2_eia_full,fly123,OLS,73,,,,,,70,-0.0968802765350592,-0.0944290392575576,,,,,0.162927915055082,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t2_eia_full,fly136,OLS,73,,,,,,70,0.196461122972449,-0.146183628756532,,,,,-0.0716845843744662,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Stable-Elevated,sfm_t3_structural_only,m1m2,Lasso,73,0,-0.0858,0.6732,0.5342,0.5342,73,-0.00245607173001467,,,,,,,0,0,0,0,0,0,0,0,5.08881513941152e-17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,Stable-Elevated,sfm_t3_structural_only,m2m3,Lasso,73,0,-0.0716,0.4835,0.5068,0.5068,73,0.0632467783028451,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05998687050508e-18,0,0,0,0,0,0,,,,,
LGO,Stable-Elevated,sfm_t3_structural_only,m1m6,Lasso,73,0,-0.1527,1.5944,0.4521,0.4521,73,0.00861751772743935,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,Stable-Elevated,sfm_t3_structural_only,fly123,Lasso,73,0,-0.1442,0.57,0.5342,0.5342,73,-0.0657028500328598,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.03589280979652e-17,0,0,0,0,0,,,,,
LGO,Stable-Elevated,sfm_t3_structural_only,fly136,Lasso,73,0,-0.0785,0.8645,0.4795,0.4795,73,0.112963895418221,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,Stable-Elevated,sfm_t4_combined,m1m2,Lasso,73,0,-0.0779,0.6732,0.5342,0.5429,70,-0.00245607173001469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,Stable-Elevated,sfm_t4_combined,m2m3,Lasso,73,0,-0.0321,0.4835,0.5068,0.5,70,0.0632467783028451,-3.74528415481083e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,Stable-Elevated,sfm_t4_combined,m1m6,Lasso,73,0,-0.0612,1.5944,0.4521,0.4429,70,0.00861751772743936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65746262416324e-17,0,0
LGO,Stable-Elevated,sfm_t4_combined,fly123,Lasso,73,0,-0.0174,0.57,0.5342,0.5286,70,-0.0657028500328598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.03589280979652e-17,0,0,0,0,0,0,0,0,0,0
LGO,Stable-Elevated,sfm_t4_combined,fly136,Lasso,73,0,-0.0769,0.8645,0.4795,0.4714,70,0.112963895418221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,Deep-Contango,sfm_t2_eia_full,m1m2,Ridge,15,0.4036,-0.2121,0.1012,0.5333,0.5385,13,0.553719491501737,-0.0310506027407739,0,0,0,0,-0.699801671948809,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Contango,sfm_t2_eia_full,m2m3,Ridge,15,7e-04,-0.2482,0.1103,0.6,0.6154,13,-0.00295903282812345,1.20682715259874e-05,0,0,0,0,-0.00140287520693284,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Contango,sfm_t2_eia_full,m1m6,Ridge,15,0.0109,-0.4985,0.4222,0.6,0.6154,13,-0.00881643779746298,-0.00143632956151966,0,0,0,0,-0.0376078343749071,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Contango,sfm_t2_eia_full,fly123,Ridge,15,0.1896,-0.337,0.1165,0.6,0.6154,13,0.173519440308082,-0.029981217578099,0,0,0,0,-0.205192579988384,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Contango,sfm_t2_eia_full,fly136,Ridge,15,5e-04,-0.0584,0.1428,0.6,0.5385,13,0.0313305030860009,-0.000106479901474555,0,0,0,0,0.00150697415378457,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,Deep-Contango,sfm_t3_structural_only,m1m2,Ridge,15,0.0039,-0.1127,0.1308,0.5333,0.5333,15,0.00211981806341718,,,,,,,-0.000364711972087371,-0.000188528105408808,-0.000104077985751142,0,-9.70170828615118e-06,-0.000130027755804203,0,-0.000470836434201577,-1.73881877504034e-05,-0.00121507247923651,-0.000464783750961691,0,0,0.000156776392263761,-1.53293503322925e-05,-8.48872131462627e-06,-1.39227173656005e-05,-6.1000901965086e-05,0.000140599969986023,9.84283634466394e-06,-6.8258311739156e-05,,,,,
LGO,Deep-Contango,sfm_t3_structural_only,m2m3,Ridge,15,0.1456,-0.5004,0.102,0.7333,0.7333,15,0.0538119700295672,,,,,,,-0.00491318260937914,-0.00290940171568854,-0.00672952683956843,0,-0.000647207702426272,-0.00746067911779189,0,-0.00250411344792463,0.00129165358358759,-0.0609807908529487,-0.0213387680764412,0,0,0.000668091410047588,0.000594140952687339,-0.00200989523266227,7.46657867359348e-05,0.00915154789259651,-0.00395149479172701,0.0165876281465054,0.00138693707971989,,,,,
LGO,Deep-Contango,sfm_t3_structural_only,m1m6,Ridge,15,0.2649,0.0865,0.3639,0.8,0.8,15,0.29191562852485,,,,,,,-0.0656989554167723,-0.0341651708028214,-0.0409972247896124,0,0.00209518154903106,-0.0280773014754948,0,-0.0952839548509784,-0.00904308027833149,-0.333877379070035,-0.160081453117843,0,0,0.0278424616586796,-0.0023988646998754,0.000231235158735608,-0.000346247512125237,0.00845603462845907,0.0195462806981044,0.0423213158194555,-0.0141989867978998,,,,,
LGO,Deep-Contango,sfm_t3_structural_only,fly123,Ridge,15,0.0046,-0.0397,0.1291,0.5333,0.5333,15,0.00499494667327452,,,,,,,-0.000317580542912813,-0.000158863920421372,2.86372876997969e-05,0,1.03951801164357e-05,3.50913659964384e-06,0,-0.000463876023721362,-5.05241478323448e-05,-2.01732935375346e-05,5.55911645643992e-05,0,0,0.000167190648846445,-2.22393440138883e-05,6.58499962316523e-05,-6.47710781009141e-06,-0.000272140408214595,0.000241635062950976,-0.000338636827593325,-0.000124145909393545,,,,,
LGO,Deep-Contango,sfm_t3_structural_only,fly136,Ridge,15,0.3099,-0.0465,0.1187,0.8,0.8,15,-0.0172044520254417,,,,,,,0.00907941540246033,0.00530022657961132,0.0122725492618623,0,-0.00702119257251542,-0.0188500643065126,0,0.0274995635223194,0.0111399283302178,0.0214834071673692,0.0431925579568658,0,0,-0.00488528766060279,0.00201712590940461,-0.007033002615138,-0.00373744143262663,0.00375845103766525,-0.00925265647381441,0.00212229880465954,0.00907257973508378,,,,,
LGO,Deep-Contango,sfm_t4_combined,m1m2,Ridge,15,0.0066,-0.5277,0.1306,0.5333,0.4615,13,0.00317706594026633,-0.000103240158421753,0,0,0,0,-0.00137882974992728,-0.000329806167404403,-0.000170516212267327,-9.42526235156201e-05,0,-8.63181634246244e-06,-0.000117853581032662,0,-0.000426111317318144,-1.58009733571989e-05,-0.00109888191036664,-0.000420680130768293,0,0,0.000141619858899364,-1.38909657195676e-05,-7.70897474813421e-06,-1.24599953200841e-05,-5.52297232894231e-05,0.000127245705351199,9.06362104329306e-06,-6.17728952015302e-05,0,-4.91291708683484e-05,0.00011039786414251,0.000198676442118679,0
LGO,Deep-Contango,sfm_t4_combined,m2m3,Ridge,15,0.0056,-0.1317,0.11,0.6,0.6154,13,-0.00218376872672924,5.81368874716891e-06,0,0,0,0,-0.00069850128179753,-5.60217108476381e-05,-3.47286531975966e-05,-0.000144941069028485,0,-2.18197239673451e-05,-0.000146407528953384,0,-1.3857703608706e-05,3.56110459023925e-05,-0.00130857692457032,-0.000567820547002328,0,0,-9.01888372336229e-06,7.31474077893312e-06,-8.03614645809859e-05,-8.1614057048798e-06,0.000227553535284142,-0.000107492298472622,0.00037705751852004,5.95687304088523e-05,0,-9.90463631713616e-05,-0.000179082216238518,5.9428560057047e-05,0
LGO,Deep-Contango,sfm_t4_combined,m1m6,Ridge,15,0.0064,-0.0259,0.4231,0.6,0.6154,13,-0.0299973767769359,-0.000172884180592885,0,0,0,0,-0.00446674910858816,-0.00100432817251691,-0.000551488356877068,-0.000585989221090572,0,4.26183052894105e-05,-0.000199064048681882,0,-0.00134366666381519,-0.00011691140093168,-0.00480422179664811,-0.00224884709346915,0,0,0.000336158847013496,-3.8046724617287e-05,-2.32026084722337e-05,2.3964798376387e-05,0.000184004788399665,0.00025028217502668,0.000554839959555187,-0.00018333765534146,0,-0.000241617012937998,-8.02344587714966e-05,0.000480154646685896,0
LGO,Deep-Contango,sfm_t4_combined,fly123,Ridge,15,0.2852,-0.0622,0.1094,0.9333,0.9231,13,0.0332155769677558,-0.00518601154228446,0,0,0,0,-0.0334081269441022,-0.0100883038234426,-0.0044963975756327,0.000858341722676007,0,2.61693737091821e-05,-0.00241194075312841,0,-0.0192151460950632,-0.00201477876076314,-0.0022677066184932,-0.00817843983756893,0,0,0.00573894951547694,-0.00132235512123411,0.000920340126430304,-0.00107934187374631,-0.0111576414276442,0.0103774575434991,-0.0122253438070312,-0.00435339829395896,0,0.000469618641366271,0.01375070789744,0.00724515427031118,0
LGO,Deep-Contango,sfm_t4_combined,fly136,Ridge,15,0.0181,-0.0874,0.1416,0.6,0.5385,13,0.0295665015446771,-0.00010085676896823,0,0,0,0,0.00136740387503312,0.000731065997301518,0.000449519486973709,0.000473181793241424,0,-0.00031848826086225,-0.000958298644967885,0,0.00143032813890809,0.000474944878296123,0.000984384306995899,0.0013649179346036,0,0,-0.000192955311172434,7.18914490995978e-05,-0.000421130619754214,-0.000205840975617298,0.000290090320595083,-0.00055432425664434,0.000342067913473259,0.000510694415677719,0,-9.25626218510912e-05,1.20797803565692e-05,0.000105626643658586,0
LGO,ALL_REGIMES,sfm_t1_eia_only,m1m2,OLS,206,0.0244,0.0196,0.758,0.5583,0.5714,189,0.0763309384410299,-0.105798427685076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t1_eia_only,m2m3,OLS,206,0.0059,0.001,0.6684,0.5485,0.545,189,0.0194906392105808,-0.0453195116828367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t1_eia_only,m1m6,OLS,206,0.0146,0.0097,1.959,0.5631,0.5714,189,0.0313300168311623,-0.210044694720676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t1_eia_only,fly123,OLS,206,0.011,0.0061,0.6506,0.4951,0.5026,189,0.0568402992304491,-0.0604789160022391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t1_eia_only,fly136,OLS,206,0.0073,0.0024,1.2186,0.5388,0.5344,189,0.160313138472059,-0.0921911840151488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t2_eia_full,m1m2,OLS,206,,,,,,189,0.0781717897279764,-0.140286241951473,,,,,0.0843427496221432,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t2_eia_full,m2m3,OLS,206,,,,,,189,0.0204404195478647,-0.0631133704797956,,,,,0.0435163262516738,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t2_eia_full,m1m6,OLS,206,,,,,,189,0.0386104546296866,-0.346441582592082,,,,,0.333569662435419,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t2_eia_full,fly123,OLS,206,,,,,,189,0.0577313701801116,-0.0771728714716776,,,,,0.0408264233704696,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t2_eia_full,fly136,OLS,206,,,,,,189,0.158613963921996,-0.060357642270455,,,,,-0.0778515106877846,,,,,,,,,,,,,,,,,,,,,,,,,,
LGO,ALL_REGIMES,sfm_t3_structural_only,m1m2,Lasso,206,0,-0.0158,0.7674,0.5534,0.5534,206,0.0758025152197119,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21830770678482e-17,0,0,0,0,0,0,,,,,
LGO,ALL_REGIMES,sfm_t3_structural_only,m2m3,Lasso,206,0,-0.0111,0.6704,0.5194,0.5194,206,0.0192642853518705,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,ALL_REGIMES,sfm_t3_structural_only,m1m6,Lasso,206,0,-0.0109,1.9734,0.5291,0.5291,206,0.0302809228452343,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,ALL_REGIMES,sfm_t3_structural_only,fly123,Lasso,206,0.0254,-0.0012,0.6458,0.5243,0.5243,206,0.0542581639889256,,,,,,,0,0,0,0,0,0,0,0,0.0466920380761978,-0.00495698592231676,0.0248229673325034,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,ALL_REGIMES,sfm_t3_structural_only,fly136,Lasso,206,0,-0.0209,1.2231,0.534,0.534,206,0.159852678297931,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
LGO,ALL_REGIMES,sfm_t4_combined,m1m2,Lasso,206,0,-0.0116,0.7674,0.5534,0.5661,189,0.075802515219712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,ALL_REGIMES,sfm_t4_combined,m2m3,Lasso,206,0,-0.0427,0.6704,0.5194,0.5238,189,0.0192642853518705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,ALL_REGIMES,sfm_t4_combined,m1m6,Lasso,206,0,-0.0161,1.9734,0.5291,0.5397,189,0.0302809228452343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,ALL_REGIMES,sfm_t4_combined,fly123,Lasso,206,0,-0.0317,0.6542,0.4951,0.5026,189,0.0565382298678414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24263595522871e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGO,ALL_REGIMES,sfm_t4_combined,fly136,Lasso,206,0,-0.0303,1.2231,0.534,0.5291,189,0.159852678297931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
