product,date,regime,tier,spread_target,surprise_z,y_actual,y_pred,correct_sign,abs_error,error
CL,2026-04-22,Deep-Backwardation,tier2_freight,m2m3,1.157,0.1908,0.1668,TRUE,0.024,-0.024
CL,2026-04-22,Deep-Backwardation,tier3_full,m2m3,1.157,0.1908,0.0732,TRUE,0.1177,-0.1177
CL,2026-04-22,Deep-Backwardation,tier1_baseline,m1m6,1.157,1.1562,-0.0845,FALSE,1.2407,-1.2407
CL,2026-04-22,Deep-Backwardation,tier2_physical,m1m6,1.157,1.1562,0.0585,TRUE,1.0977,-1.0977
CL,2026-04-22,Deep-Backwardation,tier2_freight,m1m6,1.157,1.1562,1.4549,TRUE,0.2988,0.2988
CL,2026-04-22,Deep-Backwardation,tier3_full,m1m6,1.157,1.1562,0.1015,TRUE,1.0547,-1.0547
CL,2026-04-22,Deep-Backwardation,tier1_baseline,fly123,1.157,0.2533,0.0145,TRUE,0.2388,-0.2388
CL,2026-04-22,Deep-Backwardation,tier2_physical,fly123,1.157,0.2533,3e-04,TRUE,0.253,-0.253
CL,2026-04-22,Deep-Backwardation,tier2_freight,fly123,1.157,0.2533,0.1635,TRUE,0.0899,-0.0899
CL,2026-04-22,Deep-Backwardation,tier3_full,fly123,1.157,0.2533,0.1635,TRUE,0.0899,-0.0899
CL,2026-04-22,Deep-Backwardation,tier1_baseline,fly136,1.157,0.1138,-0.0506,FALSE,0.1644,-0.1644
CL,2026-04-22,Deep-Backwardation,tier2_physical,fly136,1.157,0.1138,-0.0091,FALSE,0.123,-0.123
CL,2026-04-22,Deep-Backwardation,tier2_freight,fly136,1.157,0.1138,0.9715,TRUE,0.8576,0.8576
CL,2026-04-22,Deep-Backwardation,tier3_full,fly136,1.157,0.1138,-0.0091,FALSE,0.123,-0.123
CL,2026-05-13,Deep-Backwardation,tier1_baseline,m1m2,-1.168,0.0861,0.0459,TRUE,0.0402,-0.0402
CL,2026-05-13,Deep-Backwardation,tier2_physical,m1m2,-1.168,0.0861,0.148,TRUE,0.0618,0.0618
CL,2026-05-13,Deep-Backwardation,tier2_freight,m1m2,-1.168,0.0861,-0.5956,FALSE,0.6817,-0.6817
CL,2026-05-13,Deep-Backwardation,tier3_full,m1m2,-1.168,0.0861,-0.0647,FALSE,0.1508,-0.1508
