product,tier,spread_target,regime,n_test,hit_rate,rmse,mae
HO,old_t3_xgb,m2m3,ALL_REGIMES,62,0.5645,0.9154,0.4676
HO,sfm_t4_rf,m2m3,ALL_REGIMES,62,0.5645,0.8823,0.441
HO,sfm_t4_xgb,m2m3,ALL_REGIMES,62,0.5645,0.9173,0.4679
HO,sfm_t5_rf,m2m3,ALL_REGIMES,62,0.5484,0.8754,0.4462
HO,sfm_t5_xgb,m2m3,ALL_REGIMES,62,0.5645,0.9152,0.4675
HO,old_t1_baseline,m1m6,ALL_REGIMES,62,0.5323,3.6895,1.7564
HO,old_t2_physical,m1m6,ALL_REGIMES,45,0.4889,0.8511,0.6567
HO,old_t2_freight,m1m6,ALL_REGIMES,45,0.4444,0.8504,0.6625
HO,old_t3_full,m1m6,ALL_REGIMES,62,0.4839,3.5485,1.7886
HO,sfm_t1_eia_only,m1m6,ALL_REGIMES,62,0.5323,3.6895,1.7564
HO,sfm_t2_eia_full,m1m6,ALL_REGIMES,45,0.4889,0.8516,0.6568
HO,sfm_t3_structural,m1m6,ALL_REGIMES,62,0.5161,3.3923,1.7411
HO,sfm_t4_combined,m1m6,ALL_REGIMES,62,0.4516,3.2848,1.7212
HO,sfm_t5_enhanced,m1m6,ALL_REGIMES,62,0.5484,3.5485,1.7323
HO,old_t3_rf,m1m6,ALL_REGIMES,62,0.5323,3.7245,1.8745
HO,old_t3_xgb,m1m6,ALL_REGIMES,62,0.5,3.5651,1.7626
HO,sfm_t4_rf,m1m6,ALL_REGIMES,62,0.5323,3.4365,1.7601
HO,sfm_t4_xgb,m1m6,ALL_REGIMES,62,0.5,3.5048,1.7561
HO,sfm_t5_rf,m1m6,ALL_REGIMES,62,0.4677,3.5374,1.8078
HO,sfm_t5_xgb,m1m6,ALL_REGIMES,62,0.5,3.503,1.762
HO,old_t1_baseline,fly123,ALL_REGIMES,62,0.5484,1.5594,0.665
HO,old_t2_physical,fly123,ALL_REGIMES,45,0.4889,0.5648,0.313
HO,old_t2_freight,fly123,ALL_REGIMES,45,0.5778,0.8332,0.3984
HO,old_t3_full,fly123,ALL_REGIMES,62,0.5161,1.4973,0.6473
HO,sfm_t1_eia_only,fly123,ALL_REGIMES,62,0.5484,1.5594,0.665
HO,sfm_t2_eia_full,fly123,ALL_REGIMES,45,0.4889,0.5648,0.313
HO,sfm_t3_structural,fly123,ALL_REGIMES,62,0.5323,1.4628,0.7402
HO,sfm_t4_combined,fly123,ALL_REGIMES,62,0.6129,1.6768,0.8415
HO,sfm_t5_enhanced,fly123,ALL_REGIMES,62,0.5161,1.4958,0.6443
HO,old_t3_rf,fly123,ALL_REGIMES,62,0.5161,1.613,0.7046
HO,old_t3_xgb,fly123,ALL_REGIMES,62,0.5,1.5347,0.6612
HO,sfm_t4_rf,fly123,ALL_REGIMES,62,0.5645,1.6907,0.832
HO,sfm_t4_xgb,fly123,ALL_REGIMES,62,0.5161,1.4719,0.6662
HO,sfm_t5_rf,fly123,ALL_REGIMES,62,0.5484,1.5291,0.7532
HO,sfm_t5_xgb,fly123,ALL_REGIMES,62,0.4677,1.5289,0.6728
HO,old_t1_baseline,fly136,ALL_REGIMES,62,0.5323,2.0918,1.1021
HO,old_t2_physical,fly136,ALL_REGIMES,45,0.5111,1.0628,0.6772
HO,old_t2_freight,fly136,ALL_REGIMES,45,0.5111,1.0636,0.6761
HO,old_t3_full,fly136,ALL_REGIMES,62,0.5323,2.0366,1.123
HO,sfm_t1_eia_only,fly136,ALL_REGIMES,62,0.5323,2.0918,1.1021
HO,sfm_t2_eia_full,fly136,ALL_REGIMES,45,0.5111,1.0628,0.6772
HO,sfm_t3_structural,fly136,ALL_REGIMES,62,0.3871,2.1512,1.2931
HO,sfm_t4_combined,fly136,ALL_REGIMES,62,0.371,2.0861,1.2518
HO,sfm_t5_enhanced,fly136,ALL_REGIMES,62,0.5484,3.0545,1.6366
HO,old_t3_rf,fly136,ALL_REGIMES,62,0.5161,1.8623,1.0384
HO,old_t3_xgb,fly136,ALL_REGIMES,62,0.5323,2.0908,1.0964
HO,sfm_t4_rf,fly136,ALL_REGIMES,62,0.5161,2.062,1.1558
HO,sfm_t4_xgb,fly136,ALL_REGIMES,62,0.5323,2.057,1.1001
HO,sfm_t5_rf,fly136,ALL_REGIMES,62,0.5484,2.0213,1.2376
HO,sfm_t5_xgb,fly136,ALL_REGIMES,62,0.5323,2.0548,1.103
LGO,old_t1_baseline,m1m2,ALL_REGIMES,62,0.4677,1.8565,0.8198
LGO,old_t2_physical,m1m2,ALL_REGIMES,45,0.5333,0.3353,0.2299
LGO,old_t2_freight,m1m2,ALL_REGIMES,45,0.4222,0.4575,0.3199
LGO,old_t3_full,m1m2,ALL_REGIMES,62,0.6129,1.8142,0.792
LGO,sfm_t1_eia_only,m1m2,ALL_REGIMES,62,0.4677,1.8565,0.8198
LGO,sfm_t2_eia_full,m1m2,ALL_REGIMES,45,0.5333,0.3346,0.2357
LGO,sfm_t3_structural,m1m2,ALL_REGIMES,62,0.5968,1.8192,0.8077
LGO,sfm_t4_combined,m1m2,ALL_REGIMES,62,0.5968,2.2241,1.4684
LGO,sfm_t5_enhanced,m1m2,ALL_REGIMES,62,0.6129,1.8142,0.7919
LGO,old_t3_rf,m1m2,ALL_REGIMES,62,0.4516,1.7181,0.7914
LGO,old_t3_xgb,m1m2,ALL_REGIMES,62,0.5645,1.7998,0.7975
LGO,sfm_t4_rf,m1m2,ALL_REGIMES,62,0.5323,1.7759,0.7912
LGO,sfm_t4_xgb,m1m2,ALL_REGIMES,62,0.5645,1.8052,0.8004
LGO,sfm_t5_rf,m1m2,ALL_REGIMES,62,0.3871,1.833,0.8096
LGO,sfm_t5_xgb,m1m2,ALL_REGIMES,62,0.5645,1.7961,0.7927
LGO,old_t1_baseline,m2m3,ALL_REGIMES,62,0.4355,1.2644,0.484
LGO,old_t2_physical,m2m3,ALL_REGIMES,45,0.4222,0.2248,0.1524
LGO,old_t2_freight,m2m3,ALL_REGIMES,45,0.4222,0.2248,0.1525
LGO,old_t3_full,m2m3,ALL_REGIMES,62,0.5161,1.2585,0.504
LGO,sfm_t1_eia_only,m2m3,ALL_REGIMES,62,0.4355,1.2644,0.484
LGO,sfm_t2_eia_full,m2m3,ALL_REGIMES,45,0.4222,0.2248,0.1524
LGO,sfm_t3_structural,m2m3,ALL_REGIMES,62,0.5,1.2533,0.4868
LGO,sfm_t4_combined,m2m3,ALL_REGIMES,62,0.5,1.2533,0.4869
LGO,sfm_t5_enhanced,m2m3,ALL_REGIMES,62,0.5,1.2533,0.4869
LGO,old_t3_rf,m2m3,ALL_REGIMES,62,0.4677,1.2126,0.5304
LGO,old_t3_xgb,m2m3,ALL_REGIMES,62,0.4839,1.2493,0.5022
LGO,sfm_t4_rf,m2m3,ALL_REGIMES,62,0.4677,1.3014,0.558
LGO,sfm_t4_xgb,m2m3,ALL_REGIMES,62,0.4839,1.2559,0.5119
LGO,sfm_t5_rf,m2m3,ALL_REGIMES,62,0.4355,1.3758,0.5773
LGO,sfm_t5_xgb,m2m3,ALL_REGIMES,62,0.4839,1.2604,0.5138
LGO,old_t1_baseline,m1m6,ALL_REGIMES,62,0.5,4.5362,1.7159
LGO,old_t2_physical,m1m6,ALL_REGIMES,45,0.5333,0.721,0.4415
LGO,old_t2_freight,m1m6,ALL_REGIMES,45,0.5333,0.7209,0.4413
LGO,old_t3_full,m1m6,ALL_REGIMES,62,0.4516,4.484,1.6762
LGO,sfm_t1_eia_only,m1m6,ALL_REGIMES,62,0.5,4.5362,1.7159
LGO,sfm_t2_eia_full,m1m6,ALL_REGIMES,45,0.5333,0.721,0.4415
LGO,sfm_t3_structural,m1m6,ALL_REGIMES,62,0.5645,4.4526,1.6602
LGO,sfm_t4_combined,m1m6,ALL_REGIMES,62,0.5645,4.4526,1.6602
LGO,sfm_t5_enhanced,m1m6,ALL_REGIMES,62,0.5645,4.4527,1.6603
LGO,old_t3_rf,m1m6,ALL_REGIMES,62,0.4355,4.3728,1.7913
LGO,old_t3_xgb,m1m6,ALL_REGIMES,62,0.5161,4.4259,1.6649
LGO,sfm_t4_rf,m1m6,ALL_REGIMES,62,0.4032,4.4925,1.7819
LGO,sfm_t4_xgb,m1m6,ALL_REGIMES,62,0.5161,4.4354,1.6709
LGO,sfm_t5_rf,m1m6,ALL_REGIMES,62,0.4194,4.7616,1.8835
LGO,sfm_t5_xgb,m1m6,ALL_REGIMES,62,0.5161,4.4643,1.6726
LGO,old_t1_baseline,fly123,ALL_REGIMES,62,0.4839,1.3046,0.5544
LGO,old_t2_physical,fly123,ALL_REGIMES,45,0.5333,0.3047,0.2111
LGO,old_t2_freight,fly123,ALL_REGIMES,45,0.5556,0.3047,0.2112
LGO,old_t3_full,fly123,ALL_REGIMES,62,0.5645,1.2869,0.5416
LGO,sfm_t1_eia_only,fly123,ALL_REGIMES,62,0.4839,1.3046,0.5544
LGO,sfm_t2_eia_full,fly123,ALL_REGIMES,45,0.5333,0.3047,0.2111
LGO,sfm_t3_structural,fly123,ALL_REGIMES,62,0.5484,1.2876,0.5462
LGO,sfm_t4_combined,fly123,ALL_REGIMES,62,0.5323,1.2886,0.5533
LGO,sfm_t5_enhanced,fly123,ALL_REGIMES,62,0.5806,1.2869,0.5418
LGO,old_t3_rf,fly123,ALL_REGIMES,62,0.5161,1.2489,0.5587
LGO,old_t3_xgb,fly123,ALL_REGIMES,62,0.5323,1.2824,0.5409
LGO,sfm_t4_rf,fly123,ALL_REGIMES,62,0.6129,1.2147,0.527
LGO,sfm_t4_xgb,fly123,ALL_REGIMES,62,0.5161,1.2836,0.5419
LGO,sfm_t5_rf,fly123,ALL_REGIMES,62,0.5484,1.228,0.5369
LGO,sfm_t5_xgb,fly123,ALL_REGIMES,62,0.5161,1.2847,0.5439
LGO,old_t1_baseline,fly136,ALL_REGIMES,62,0.5,2.361,0.8954
LGO,old_t2_physical,fly136,ALL_REGIMES,45,0.3556,0.5482,0.3398
LGO,old_t2_freight,fly136,ALL_REGIMES,45,0.4667,0.6998,0.4705
LGO,old_t3_full,fly136,ALL_REGIMES,62,0.5,2.3463,0.9158
LGO,sfm_t1_eia_only,fly136,ALL_REGIMES,62,0.5,2.361,0.8954
LGO,sfm_t2_eia_full,fly136,ALL_REGIMES,45,0.4222,0.5414,0.3142
LGO,sfm_t3_structural,fly136,ALL_REGIMES,62,0.5,2.3463,0.9157
LGO,sfm_t4_combined,fly136,ALL_REGIMES,62,0.5161,2.368,1.0036
LGO,sfm_t5_enhanced,fly136,ALL_REGIMES,62,0.5,2.3473,0.9216
LGO,old_t3_rf,fly136,ALL_REGIMES,62,0.5323,2.2784,0.944
LGO,old_t3_xgb,fly136,ALL_REGIMES,62,0.5161,2.3332,0.9924
LGO,sfm_t4_rf,fly136,ALL_REGIMES,62,0.4516,2.3259,1.0117
LGO,sfm_t4_xgb,fly136,ALL_REGIMES,62,0.5161,2.3217,0.9829
LGO,sfm_t5_rf,fly136,ALL_REGIMES,62,0.4355,2.3231,0.9995
LGO,sfm_t5_xgb,fly136,ALL_REGIMES,62,0.5161,2.3361,0.9913
